Total Judge,Barcode,Model,Lot,Line,Serial,Station,Date,Time,Press adj kashime,Kashime Bef judg,Kashime Bef Press,Kashime Aft judg,Kashime Aft Press,Kashime judg,Kashime Press,Kashime Bef Curr judg,Kashime Bef Curr,Consumption flow rate,SP(kPa)Judge,SP(kPa)Result,Cur(mA)Result,F(mL/min)Judge,F(mL/min)Result,Cur(mA)Result,Repeat 1,Respone up on 1,ChangTJudge 1,ChangTResult 1,ConvTJudge 1,ConvTResult 1,Repeat 2,Respone down off 2,ChangTJudge 2,ChangTResult2,ConvTJudge2,ConvTResult2,Repeat 3,Respone down off 3,ChangTJudge 3,ChangTResult 3,ConvTJudge 3,ConvTResult 3,Repeat 4,STEP Respone 4,ChangT1Judge 4,ChangT1Result 4,ConvT1Judge 4,ConvT1Result 4,ChangT2Judge 4,ChangT2Result 4,ConvT2Judge 4,ConvT2Result 4,ChangT3Judge 4,ChangT3Result 4,ConvT3Judge 4,ConvT3Result 4,ChangT4Judge 4,ChangT4Result 4,ConvT4Judge 4,ConvT4Result 4,ChangT5Judge 4,ChangT5Result 4,ConvT5Judge 4,ConvT5Result 4,ChangT6Judge 4,ChangT6Result 4,ConvT6Judge 4,ConvT6Result 4,ChangT7Judge 4,ChangT7Result 4,ConvT7Judge 4,ConvT7Result 4,ChangT8Judge 4,ChangT8Result 4,ConvT8Judge 4,ConvT8Result 4,ChangT9Judge 4,ChangT9Result 4,ConvT9Judge 4,ConvT9Result 4,Repeat 5,STEP Respone 5,ChangT1Judge 5,ChangT1Result 5,ConvT1Judge 5,ConvT1Result 5,ChangT2Judge 5,ChangT2Result 5,ConvT2Judge 5,ConvT2Result 5,ChangT3Judge 5,ChangT3Result 5,ConvT3Judge 5,ConvT3Result 5,ChangT4Judge 5,ChangT4Result 5,ConvT4Judge 5,ConvT4Result 5,ChangT5Judge 5,ChangT5Result 5,ConvT5Judge 5,ConvT5Result 5,ChangT6Judge 5,ChangT6Result 5,ConvT6Judge 5,ConvT6Result 5,ChangT7Judge 5,ChangT7Result 5,ConvT7Judge 5,ConvT7Result 5,ChangT8Judge 5,ChangT8Result 5,ConvT8Judge 5,ConvT8Result 5,ChangT9Judge 5,ChangT9Result 5,ConvT9Judge 5,ConvT9Result 5,IP Go,[200mA]Judge Go,[200mA]Result Go,[230mA]Judge Go,[230mA]Result Go,[280mA]Judge Go,[280mA]Result Go,[1000mA]Judge Go,[1000mA]Result Go,[1060mA]Judge Go,[1060mA]Result Go,IP Go Repeat,IP Back,[200mA]Judge Back,[200mA]Result Back,[230mA]Judge Back,[230mA]Result Back,[280mA]Judge Back,[280mA]Result Back,[1000mA]Judge Back,[1000mA]Result Back,Hys,[200mA]Judge hys,[200mA]Result hys,[230mA]Judge hys,[230mA]Result hys,[280mA]Judge hys,[280mA]Result hys,HysMaxJudge,HysMaxResult,Hys Current(mA),StepUp,P(kPa)Judge,P(kPa)Result,Cur[GO]Judge,Cur[GO]Result,Vibrate wave,[200mA]Judge vibrate,[200mA]Result vibrate,[230mA]Judge vibrate,[230mA]Result vibrate,[280mA]Judge vibrate,[280mA]Result vibrate,[1000mA]Judge vibrate,[1000mA]Result vibrate
OK,A4407N6008,A,4407,N,6008,1,45390,0.018541667,OK,OK,172.3874,OK,173.1809,OK,1955.774,OK,279.0329,OK,OK,1931.042,252,OK,0.4724,917,0,OK,OK,46.2,OK,35.8,0,OK,OK,46.61,OK,63.5,0,OK,OK,86.5,OK,85.7,0,OK,OK,82.3,OK,57.9,OK,77.7,OK,71.4,OK,72.9,OK,58.9,OK,70.9,OK,52.6,OK,67.7,OK,44.9,OK,69.5,OK,51.9,OK,70.5,OK,52.2,OK,68.1,OK,51.5,OK,68.4,OK,75.2,0,OK,OK,94.7,OK,61.7,OK,86,OK,78.9,OK,81.8,OK,64.4,OK,86.3,OK,58.1,OK,90.9,OK,48.8,OK,92.9,OK,53.1,OK,80.6,OK,51,OK,73.5,OK,47.7,OK,69.1,OK,75.5,OK,OK,2.2122,OK,52.1464,OK,167.2466,OK,1893.7892,OK,1995.8224,0,OK,OK,12.3679,OK,70.3802,OK,183.1206,OK,1893.5268,OK,OK,7.1558,OK,14.7751,OK,13.874,OK,24.1106,213,OK,OK,3.0569,OK,219,OK,OK,1.9648,OK,14.4891,OK,15.0446,OK,26.8114
OK,A4407N6007,A,4407,N,6007,1,45390,0.02005787,OK,OK,169.7828,OK,168.1958,OK,1955.9898,OK,278.0853,OK,OK,1935.331,252,OK,0.3777,999,0,OK,OK,46.4,OK,36.2,0,OK,OK,43.73,OK,58,0,OK,OK,86.9,OK,86.1,0,OK,OK,71.5,OK,52,OK,67.4,OK,63.5,OK,68.7,OK,57,OK,65.4,OK,52.8,OK,60.7,OK,45.7,OK,64,OK,52.6,OK,63.4,OK,47.1,OK,75.7,OK,54.4,OK,65.9,OK,71.6,0,OK,OK,73.5,OK,51.9,OK,79.8,OK,73.5,OK,81.3,OK,63.3,OK,77.3,OK,55.4,OK,77.7,OK,46.1,OK,70.2,OK,51.7,OK,67.6,OK,48.9,OK,69.3,OK,50.1,OK,69.3,OK,75.1,OK,OK,1.6783,OK,49.2215,OK,164.5087,OK,1889.0503,OK,1993.7033,0,OK,OK,10.5079,OK,65.0681,OK,180.1233,OK,1890.3898,OK,OK,5.8296,OK,12.5789,OK,13.6146,OK,22.6607,215,OK,OK,2.9878,OK,219,OK,OK,1.6539,OK,10.2166,OK,15.6615,OK,30.4224
OK,A4407N6013,A,4407,N,6013,1,45390,0.021585648,OK,OK,172.0593,OK,171.7419,OK,1954.1452,OK,280.7615,OK,OK,1933.6342,849,OK,0.3434,999,0,OK,OK,46.1,OK,35.1,0,OK,OK,47.06,OK,65.4,0,OK,OK,90.2,OK,89.2,0,OK,OK,79.4,OK,53.6,OK,74,OK,68.2,OK,71.5,OK,59.5,OK,74.5,OK,51.7,OK,81.1,OK,50.3,OK,68.5,OK,51.6,OK,70.8,OK,49.7,OK,69.1,OK,52.1,OK,67,OK,73.5,0,OK,OK,85.6,OK,54.2,OK,79.4,OK,72,OK,75.5,OK,57,OK,77,OK,48.5,OK,70.1,OK,43.5,OK,71.5,OK,48.8,OK,68.6,OK,49.6,OK,68.4,OK,47.9,OK,66.5,OK,72.7,OK,OK,1.5909,OK,56.1197,OK,168.5749,OK,1893.741,OK,2001.3475,0,OK,OK,14.0113,OK,70.8542,OK,183.0448,OK,1893.6476,OK,OK,9.4204,OK,11.5558,OK,12.47,OK,26.0279,213,OK,OK,3.4878,OK,219,OK,OK,1.7126,OK,14.5478,OK,17.0817,OK,26.1558
OK,A4407N6019,A,4407,N,6019,1,45390,0.023136574,OK,OK,172.3072,OK,174.4496,OK,1955.1769,OK,278.889,OK,OK,1942.5021,267,OK,0.3399,957,0,OK,OK,47.1,OK,35.7,0,OK,OK,47.96,OK,66,0,OK,OK,102.2,OK,100.9,0,OK,OK,71.3,OK,52.9,OK,70.4,OK,65.9,OK,66.1,OK,54.4,OK,65.4,OK,48.3,OK,63.4,OK,41.8,OK,64.3,OK,49.2,OK,66,OK,47.9,OK,64.6,OK,48.4,OK,68.8,OK,75.6,0,OK,OK,87.7,OK,60.2,OK,87.1,OK,78.2,OK,82.1,OK,60,OK,76.6,OK,54.6,OK,73.9,OK,46.3,OK,74.1,OK,52.3,OK,68.6,OK,53.1,OK,65.3,OK,49.2,OK,70.1,OK,76.8,OK,OK,1.6946,OK,58.8727,OK,170.1597,OK,1893.1184,OK,2000.6954,0,OK,OK,19.918,OK,76.4641,OK,186.1101,OK,1894.145,OK,OK,15.2234,OK,14.1841,OK,13.9504,OK,30.3461,211,OK,OK,3.6676,OK,-778,OK,OK,1.5544,OK,11.3297,OK,14.7449,OK,26.2563
OK,A4407N6006,A,4407,N,6006,1,45390,0.024641204,OK,OK,173.1836,OK,168.8988,OK,1956.4751,OK,278.2873,OK,OK,1927.0794,257,OK,0.341,967,0,OK,OK,47.1,OK,35.8,0,OK,OK,44.36,OK,59.3,0,OK,OK,97.6,OK,96.1,0,OK,OK,84.2,OK,59,OK,69.8,OK,65.7,OK,72.9,OK,56.3,OK,62.3,OK,48.5,OK,61.5,OK,44,OK,63.2,OK,46.9,OK,66.6,OK,49.6,OK,62,OK,49.4,OK,64.9,OK,72,0,OK,OK,91.6,OK,54.5,OK,86.2,OK,79,OK,79.6,OK,60.4,OK,73,OK,51.2,OK,79.2,OK,43.8,OK,75.5,OK,49.3,OK,77.4,OK,52.3,OK,68.9,OK,52.1,OK,73.4,OK,81,OK,OK,1.6994,OK,57.5499,OK,170.7121,OK,1899.1484,OK,2006.6602,0,OK,OK,15.9175,OK,73.0194,OK,185.0611,OK,1900.4796,OK,OK,11.2181,OK,12.2319,OK,12.349,OK,25.4902,211,OK,OK,3.054,OK,217,OK,OK,1.5986,OK,11.2576,OK,15.2654,OK,31.0951
NG,A4407N6409,A,4407,N,6409,1,45390,0.026203704,OK,OK,173.6859,OK,175.6696,OK,1956.1707,OK,279.5955,OK,OK,1923.0162,252,OK,0.4345,296,0,OK,OK,46.9,OK,36,0,OK,OK,43.64,OK,59.3,0,OK,OK,86.2,OK,85.1,0,OK,OK,144.9,OK,76.9,OK,107.7,OK,101.3,OK,96.5,OK,79,OK,91.9,OK,67.8,OK,87.3,OK,51.9,OK,95.5,OK,57.9,OK,76.9,OK,57.9,OK,75,OK,52.7,OK,73.2,OK,78.9,1,NG,OK,116.5,OK,128.2,OK,407.6,NG,513.7,OK,20.8,NG,513.7,OK,68.8,OK,33.8,OK,83.1,OK,46.8,OK,71.6,OK,51,OK,68.4,OK,47.1,OK,67.7,OK,47,OK,72.2,OK,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,A4407N6011,A,4407,N,6011,1,45390,0.02775463,OK,OK,171.8002,OK,172.3556,OK,1956.0437,OK,285.1049,OK,OK,1917.3833,256,OK,0.4347,872,0,OK,OK,45.8,OK,36,0,OK,OK,50.21,OK,68.9,0,OK,OK,115.3,OK,110.8,0,OK,OK,89.6,OK,55.2,OK,76.5,OK,70.5,OK,73.4,OK,56.2,OK,77.9,OK,48.6,OK,61.4,OK,43.5,OK,66.1,OK,53.8,OK,66.3,OK,48.8,OK,70.6,OK,50.5,OK,71.1,OK,80.1,0,OK,OK,83.9,OK,55.8,OK,81,OK,73.3,OK,75.8,OK,60.1,OK,70.2,OK,49.1,OK,82.6,OK,43.8,OK,74.5,OK,48.2,OK,74.2,OK,47.9,OK,70.8,OK,47.2,OK,72.4,OK,80.7,OK,OK,1.5213,OK,53.6127,OK,169.2639,OK,1877.7278,OK,1982.8396,0,OK,OK,12.3308,OK,69.008,OK,183.336,OK,1887.3912,OK,OK,7.8095,OK,12.1636,OK,12.0721,OK,33.853,218,OK,OK,4.7697,OK,225,OK,OK,1.1437,OK,23.846,OK,17.2656,OK,19.701
OK,A4407N6462,A,4407,N,6462,1,45390,0.029270833,OK,OK,171.5741,OK,171.4947,OK,1952.9239,OK,275.3881,OK,OK,1928.4088,259,OK,0.3656,968,0,OK,OK,44.3,OK,35,0,OK,OK,44.27,OK,60,0,OK,OK,82.8,OK,82,0,OK,OK,71.3,OK,47.8,OK,65,OK,60.2,OK,66.3,OK,51.6,OK,66.2,OK,48.1,OK,68.7,OK,39,OK,66.9,OK,46.1,OK,67.8,OK,47,OK,68.8,OK,47.2,OK,64.8,OK,74.4,0,OK,OK,69.4,OK,45.4,OK,65.2,OK,59.5,OK,63.9,OK,49.9,OK,60.5,OK,41.4,OK,60.7,OK,38.5,OK,59.7,OK,43.6,OK,62.9,OK,46,OK,63.1,OK,44.9,OK,61.1,OK,68.6,OK,OK,1.288,OK,58.8034,OK,171.5138,OK,1906.0319,OK,2010.156,0,OK,OK,14.3319,OK,72.0784,OK,185.1659,OK,1907.2101,OK,OK,10.0439,OK,10.213,OK,11.652,OK,22.7923,209,OK,OK,3.4175,OK,215,OK,OK,1.4651,OK,10.7091,OK,16.3123,OK,30.3939
OK,A4407N6150,A,4407,N,6150,1,45390,0.030856481,OK,OK,170.9516,OK,168.3331,OK,1955.8767,OK,283.6132,OK,OK,1927.9308,254,OK,0.3616,999,0,OK,OK,44.9,OK,35.4,0,OK,OK,41.48,OK,55.5,0,OK,OK,80.8,OK,80.1,0,OK,OK,68.8,OK,52.7,OK,68.4,OK,63.6,OK,67.3,OK,54.9,OK,66.8,OK,50.3,OK,65.8,OK,45.1,OK,64.6,OK,49.6,OK,66.5,OK,50.1,OK,67,OK,46,OK,63.5,OK,70.8,0,OK,OK,69.4,OK,50.8,OK,70.2,OK,63.8,OK,67.1,OK,52.6,OK,68.5,OK,48.7,OK,68,OK,43.6,OK,66.7,OK,48.8,OK,65,OK,46.1,OK,66.2,OK,43.8,OK,62.1,OK,67.5,OK,OK,2.87,OK,53.9924,OK,164.3113,OK,1896.5416,OK,2004.3737,0,OK,OK,13.6174,OK,68.5996,OK,179.0376,OK,1897.9131,OK,OK,7.7473,OK,11.4386,OK,12.7263,OK,21.5238,212,OK,OK,2.8699,OK,809,OK,OK,1.5249,OK,10.9249,OK,17.5361,OK,31.765
OK,A4407N6464,A,4407,N,6464,1,45390,0.032395833,OK,OK,172.2747,OK,171.3225,OK,1956.2688,OK,276.176,OK,OK,1927.7396,261,OK,0.367,983,0,OK,OK,44.8,OK,35.3,0,OK,OK,45.44,OK,63.1,0,OK,OK,90.1,OK,88.9,0,OK,OK,70.6,OK,51.9,OK,67.3,OK,62.2,OK,66.9,OK,50.2,OK,67.2,OK,46.3,OK,69.6,OK,43.5,OK,66.1,OK,49,OK,67,OK,50.7,OK,68.7,OK,48.9,OK,67.2,OK,74.2,0,OK,OK,70.3,OK,50.9,OK,67.2,OK,60.9,OK,67.2,OK,51.4,OK,64,OK,44.8,OK,73.8,OK,38.3,OK,67.4,OK,45.6,OK,63.6,OK,46.4,OK,67.9,OK,47.9,OK,66.4,OK,73.3,OK,OK,2.0208,OK,60.2537,OK,171.5083,OK,1906.1199,OK,2012.065,0,OK,OK,16.4191,OK,74.4697,OK,186.0352,OK,1907.5862,OK,OK,11.3983,OK,11.0788,OK,12.5269,OK,23.3197,210,OK,OK,3.1221,OK,840,OK,OK,1.7543,OK,13.2723,OK,20.2448,OK,29.9831
OK,A4407N6469,A,4407,N,6469,1,45390,0.033900463,OK,OK,171.6705,OK,169.3694,OK,1955.9916,OK,277.0298,OK,OK,1928.5675,241,OK,0.4388,291,0,OK,OK,46.4,OK,35.3,0,OK,OK,44,OK,60.2,0,OK,OK,87.3,OK,86.5,0,OK,OK,75.9,OK,52.6,OK,69.4,OK,64.9,OK,70.4,OK,54.1,OK,62.1,OK,49,OK,63.5,OK,44.5,OK,61,OK,47,OK,65.1,OK,50,OK,69.2,OK,47.2,OK,63.7,OK,70.9,0,OK,OK,72.6,OK,48.6,OK,67.7,OK,62.6,OK,63.7,OK,51.4,OK,67.2,OK,49,OK,57.7,OK,39.9,OK,65.6,OK,45.8,OK,62.2,OK,43.4,OK,65.7,OK,43.4,OK,63.3,OK,68.2,OK,OK,4.203,OK,51.3201,OK,163.4087,OK,1895.2697,OK,2005.0711,0,OK,OK,12.5408,OK,67.236,OK,178.9631,OK,1895.6159,OK,OK,5.3378,OK,12.6427,OK,13.5544,OK,22.6298,214,OK,OK,3.958,OK,150,OK,OK,1.2603,OK,12.9113,OK,17.3651,OK,22.1123
OK,A4407N6471,A,4407,N,6471,1,45390,0.035428241,OK,OK,172.2703,OK,170.8421,OK,1955.8411,OK,275.3668,OK,OK,1928.7717,250,OK,0.4211,988,0,OK,OK,44.2,OK,34.5,0,OK,OK,45.89,OK,61.5,0,OK,OK,95.3,OK,93.5,0,OK,OK,70.6,OK,49.7,OK,70,OK,62.8,OK,64.5,OK,53.4,OK,68.8,OK,47,OK,70.5,OK,41.4,OK,69.5,OK,44.3,OK,65.7,OK,48,OK,66,OK,49.2,OK,62.7,OK,69.4,0,OK,OK,80.6,OK,50.3,OK,80.4,OK,69.8,OK,74.6,OK,58.1,OK,69.8,OK,50.9,OK,67.1,OK,42.8,OK,69.1,OK,47.1,OK,68.8,OK,48.1,OK,65.5,OK,46.5,OK,65.9,OK,72.4,OK,OK,3.2169,OK,63.9867,OK,172.0375,OK,1900.4001,OK,2004.1214,0,OK,OK,22.153,OK,79.2913,OK,187.6536,OK,1902.6812,OK,OK,15.9361,OK,12.0803,OK,13.6161,OK,24.3241,207,OK,OK,2.9046,OK,214,OK,OK,2.4633,OK,12.0134,OK,18.4769,OK,27.0132
OK,A4407N6474,A,4407,N,6474,1,45390,0.03693287,OK,OK,172.5314,OK,171.3412,OK,1953.9793,OK,277.588,OK,OK,1922.3491,242,OK,0.453,969,0,OK,OK,45.6,OK,35.6,0,OK,OK,43.55,OK,58.6,0,OK,OK,83.6,OK,82.2,0,OK,OK,70.3,OK,50.6,OK,68,OK,63,OK,66.3,OK,53.9,OK,70.9,OK,50.6,OK,65.4,OK,44,OK,68.6,OK,50.7,OK,70.1,OK,48,OK,72.6,OK,49.9,OK,64.6,OK,70.7,0,OK,OK,70.8,OK,48.8,OK,68.1,OK,63.6,OK,73.5,OK,55.5,OK,66.2,OK,50.6,OK,70,OK,42.2,OK,68.1,OK,50.1,OK,63,OK,49.5,OK,64.3,OK,49.1,OK,64.1,OK,70.1,OK,OK,2.1293,OK,58.3086,OK,169.1799,OK,1909.2446,OK,2011.6042,0,OK,OK,16.7428,OK,73.8676,OK,183.9924,OK,1910.0441,OK,OK,11.6135,OK,12.3142,OK,12.8125,OK,22.5708,209,OK,OK,2.9042,OK,852,OK,OK,2.8996,OK,9.5715,OK,14.8666,OK,28.2507
OK,A4407N6476,A,4407,N,6476,1,45390,0.038460648,OK,OK,171.6038,OK,169.0647,OK,1955.8031,OK,275.1409,OK,OK,1938.6906,891,OK,0.3937,986,0,OK,OK,45.7,OK,35.3,0,OK,OK,43.55,OK,59.6,0,OK,OK,95.3,OK,94.2,0,OK,OK,72.2,OK,52.7,OK,72.9,OK,67,OK,64.4,OK,53.3,OK,68.1,OK,49.4,OK,67.1,OK,44.7,OK,68.8,OK,49.1,OK,59.6,OK,48,OK,61.7,OK,48.1,OK,65.1,OK,71.8,0,OK,OK,76.8,OK,52.4,OK,73.2,OK,66.7,OK,73.2,OK,54.8,OK,72.3,OK,51.6,OK,70.7,OK,41.6,OK,67.7,OK,50,OK,67.8,OK,50.1,OK,61.9,OK,46.7,OK,66.5,OK,72.6,OK,OK,2.3482,OK,58.9086,OK,170.1545,OK,1903.236,OK,2007.3133,0,OK,OK,17.2325,OK,74.2445,OK,184.126,OK,1905.667,OK,OK,11.8842,OK,12.109,OK,11.9715,OK,23.2648,209,OK,OK,3.1663,OK,214,OK,OK,1.5578,OK,8.7171,OK,16.5551,OK,24.4042
OK,A4407N6477,A,4407,N,6477,1,45390,0.040046296,OK,OK,172.2545,OK,170.5088,OK,1956.7018,OK,279.8034,OK,OK,1934.1448,909,OK,0.4144,967,0,OK,OK,45.1,OK,34.7,0,OK,OK,45.89,OK,61.9,0,OK,OK,87.2,OK,85,0,OK,OK,70.7,OK,48.6,OK,68.9,OK,62.3,OK,66.2,OK,54.7,OK,63.7,OK,46.7,OK,71.2,OK,42.7,OK,65.5,OK,46.5,OK,64,OK,45.6,OK,62.1,OK,47.7,OK,61.6,OK,67.4,0,OK,OK,70.6,OK,47.2,OK,63.6,OK,58.4,OK,64.2,OK,50.3,OK,62.8,OK,44.9,OK,60.9,OK,36.3,OK,62.9,OK,43.3,OK,62.6,OK,44.4,OK,57.1,OK,42.5,OK,59.5,OK,66.2,OK,OK,2.6212,OK,61.7385,OK,172.1173,OK,1912.8094,OK,2012.3171,0,OK,OK,18.7049,OK,76.2338,OK,186.9201,OK,1915.9445,OK,OK,13.0837,OK,11.3357,OK,12.8029,OK,22.9563,208,OK,OK,3.4187,OK,-967,OK,OK,3.4397,OK,10.9496,OK,18.2818,OK,27.8173
OK,A4407N6482,A,4407,N,6482,1,45390,0.041608796,OK,OK,171.8153,OK,171.1805,OK,1956.0978,OK,282.8373,OK,OK,1930.7027,250,OK,0.3631,978,0,OK,OK,46.6,OK,36.1,0,OK,OK,45.08,OK,60.9,0,OK,OK,96.6,OK,95,0,OK,OK,73.2,OK,52.9,OK,70.5,OK,64.8,OK,65.7,OK,54.2,OK,67.6,OK,51.8,OK,66.9,OK,44.2,OK,64.4,OK,51.1,OK,68.5,OK,51,OK,61.8,OK,48.3,OK,64.6,OK,70.3,0,OK,OK,75.6,OK,54.1,OK,74.4,OK,68.6,OK,71.8,OK,56.5,OK,69.1,OK,50.1,OK,64.2,OK,42.5,OK,64.7,OK,48.5,OK,64.1,OK,46.7,OK,61.3,OK,46.3,OK,61.1,OK,66.5,OK,OK,2.1464,OK,56.0007,OK,167.5794,OK,1903.4406,OK,2011.2691,0,OK,OK,15.4135,OK,72.4362,OK,183.7044,OK,1905.5014,OK,OK,10.2672,OK,13.1206,OK,14.1249,OK,23.3119,210,OK,OK,3.2369,OK,-408,OK,OK,1.7704,OK,11.1292,OK,17.4621,OK,30.8783
OK,A4407N6484,A,4407,N,6484,1,45390,0.043125,OK,OK,172.1454,OK,170.241,OK,1955.408,OK,284.0482,OK,OK,1925.6654,249,OK,0.4209,988,0,OK,OK,45.7,OK,35.5,0,OK,OK,45.8,OK,60.8,0,OK,OK,96.2,OK,94.9,0,OK,OK,98.7,OK,58.4,OK,75.6,OK,69.5,OK,70.3,OK,56.6,OK,71.8,OK,53.2,OK,71.7,OK,47.1,OK,75.1,OK,54.9,OK,67.2,OK,50.8,OK,73.2,OK,57,OK,71.1,OK,78.9,0,OK,OK,91.2,OK,61.6,OK,81.2,OK,72.5,OK,77.3,OK,56.8,OK,76.6,OK,53.5,OK,79,OK,43.7,OK,72.1,OK,49.8,OK,69,OK,49.1,OK,67.7,OK,47.3,OK,70.7,OK,78,OK,OK,1.7222,OK,57.6214,OK,167.6943,OK,1887.8765,OK,1994.1179,0,OK,OK,16.4564,OK,72.9768,OK,183.3404,OK,1888.0216,OK,OK,11.7342,OK,12.127,OK,13.6461,OK,24.1792,211,OK,OK,2.9796,OK,216,OK,OK,2.8161,OK,8.9075,OK,15.9199,OK,32.8809
OK,A4407N6491,A,4407,N,6491,1,45390,0.044664352,OK,OK,171.5007,OK,168.6441,OK,1956.0472,OK,281.5909,OK,OK,1918.0016,255,OK,0.5136,982,0,OK,OK,45.4,OK,35.5,0,OK,OK,45.44,OK,61.1,0,OK,OK,91.7,OK,90.5,0,OK,OK,71.9,OK,53.4,OK,69.8,OK,65.1,OK,69.7,OK,54.9,OK,68.5,OK,50.9,OK,64.3,OK,44.3,OK,65.6,OK,49.9,OK,68.2,OK,48.7,OK,62.9,OK,46,OK,65,OK,72,0,OK,OK,73.6,OK,51.9,OK,68.5,OK,62.8,OK,68.4,OK,53.3,OK,68.7,OK,47.3,OK,68.2,OK,44,OK,64.6,OK,47.6,OK,64.1,OK,47.9,OK,61.1,OK,43.6,OK,66.2,OK,72.4,OK,OK,2.8785,OK,59.4649,OK,170.219,OK,1892.6217,OK,1997.8517,0,OK,OK,18.3854,OK,75.1981,OK,186.2531,OK,1893.724,OK,OK,12.5069,OK,12.4746,OK,14.034,OK,23.8956,210,OK,OK,2.8453,OK,883,OK,OK,1.9676,OK,10.7815,OK,14.0435,OK,24.9067
OK,A4407N6494,A,4407,N,6494,1,45390,0.046203704,OK,OK,171.2102,OK,170.5755,OK,1955.5067,OK,278.3938,OK,OK,1921.391,243,OK,0.4195,294,0,OK,OK,45,OK,34.9,0,OK,OK,44.63,OK,61.6,0,OK,OK,81.3,OK,80.5,0,OK,OK,77.2,OK,52.7,OK,71.1,OK,65.7,OK,68.4,OK,52.7,OK,64.6,OK,46.5,OK,57.1,OK,40.6,OK,66.4,OK,50.9,OK,62.2,OK,41.4,OK,60.1,OK,43.7,OK,62.7,OK,71.9,0,OK,OK,77.7,OK,49,OK,71.3,OK,65.2,OK,67.5,OK,51,OK,63.2,OK,44.7,OK,58.7,OK,36.5,OK,59.6,OK,41.7,OK,62.8,OK,45.5,OK,62.3,OK,43.9,OK,66.1,OK,73.5,OK,OK,1.8165,OK,57.8185,OK,167.4579,OK,1887.8418,OK,1995.3159,0,OK,OK,15.6261,OK,73.2229,OK,183.5328,OK,1888.1093,OK,OK,10.8096,OK,12.1721,OK,14.0749,OK,23.8966,212,OK,OK,2.8948,OK,219,OK,OK,2.5639,OK,11.5095,OK,13.606,OK,21.9014
OK,A4407N6498,A,4407,N,6498,1,45390,0.047719907,OK,OK,171.7931,OK,170.5235,OK,1955.8108,OK,279.8471,OK,OK,1917.0467,258,OK,0.4834,335,0,OK,OK,51.5,OK,35.3,0,OK,OK,46.16,OK,63.4,0,OK,OK,94.6,OK,92.7,0,OK,OK,69.7,OK,48.7,OK,68.5,OK,63.3,OK,57.3,OK,49.6,OK,56.3,OK,44.2,OK,52.8,OK,38.4,OK,57.4,OK,44.6,OK,48.6,OK,40.9,OK,51.9,OK,44.8,OK,58.7,OK,64.4,0,OK,OK,83.9,OK,52.3,OK,90.1,OK,75.1,OK,66.6,OK,48.6,OK,74.3,OK,44.1,OK,66.1,OK,37.1,OK,64.8,OK,42.5,OK,59.8,OK,42.2,OK,59.4,OK,45.2,OK,62.8,OK,73.1,OK,OK,5.1501,OK,60.8017,OK,172.6401,OK,1896.4721,OK,2002.2093,0,OK,OK,20.0551,OK,77.0186,OK,188.6487,OK,1897.0772,OK,OK,11.905,OK,12.9195,OK,14.0086,OK,24.5522,212,OK,OK,4.8108,OK,150,OK,OK,1.5942,OK,14.8771,OK,17.1618,OK,24.8451
OK,A4407N6501,A,4407,N,6501,1,45390,0.049247685,OK,OK,172.3287,OK,170.583,OK,1955.7091,OK,283.6647,OK,OK,1914.0684,258,OK,0.4431,911,0,OK,OK,46.4,OK,34.7,0,OK,OK,47.96,OK,66.4,0,OK,OK,105.4,OK,103.6,0,OK,OK,80.5,OK,54,OK,72.8,OK,65.5,OK,69.7,OK,53,OK,65.6,OK,47.3,OK,55.3,OK,41.3,OK,61.9,OK,47.5,OK,57.7,OK,46,OK,58.4,OK,44.2,OK,67.1,OK,75.4,0,OK,OK,101.3,OK,58.7,OK,90.3,OK,75,OK,76.8,OK,54.4,OK,70.4,OK,48.6,OK,74.9,OK,41.4,OK,72.5,OK,46.1,OK,66.2,OK,44.2,OK,63.3,OK,43,OK,71.1,OK,82.7,OK,OK,2.0322,OK,57.2134,OK,169.0201,OK,1899.5906,OK,2003.3801,0,OK,OK,16.9061,OK,74.7129,OK,185.0524,OK,1901.4142,OK,OK,11.8739,OK,14.0995,OK,14.0323,OK,29.2345,213,OK,OK,3.3091,OK,220,OK,OK,1.4916,OK,12.4651,OK,16.0806,OK,21.5964
